,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue,Location_Rural,Location_Suburban,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,Parking Availability_Yes
5170,4.1,74,31.95,4293.0,51991.0,7,936,72.2760094953525,8.4,5.2,52,13,544569.5,0,0,0,0,0,0,1,0
5171,3.8,30,34.67,930.0,11355.0,13,749,73.75348923196646,5.8,9.5,4,9,252343.36,1,0,0,0,0,0,1,1
5172,3.0,81,26.96,4714.0,47734.0,14,825,287.5623934466618,9.9,7.6,16,58,514096.18,0,0,0,0,0,0,1,1
5173,4.5,68,73.11,2042.0,21152.0,10,379,255.60311882788852,5.8,9.0,43,61,1118636.16,0,1,0,0,0,1,0,0
5174,4.5,59,55.28,3334.0,37807.0,13,292,241.46367253139752,5.8,5.3,47,3,743062.23,0,1,1,0,0,0,0,0
5175,4.5,81,75.19,7187.75,77526.875,6,214,174.09114479251167,2.4,1.1,44,58,1350758.47875,0,0,0,0,0,1,0,1
5176,3.7,68,55.81,1311.0,11891.0,11,529,218.13490431939684,2.3,6.3,7,33,852273.97,0,1,0,0,1,0,0,0
5177,4.0,65,58.9,2258.0,30034.0,6,332,81.8325761356185,2.5,8.4,63,4,859390.5,0,1,1,0,0,0,0,1
5178,3.7,86,26.18,4522.0,52397.0,11,144,205.22392891998663,6.3,5.8,11,31,520914.53,0,0,0,0,0,0,1,1
5179,3.0,62,37.24,2559.0,31804.0,19,180,252.6951831446949,4.7,6.1,48,15,538179.54,0,1,0,1,0,0,0,1
5180,4.1,36,30.33,1666.0,19305.0,17,984,65.53468505906294,4.5,9.8,25,27,270281.13,1,0,0,1,0,0,0,0
5181,3.2,32,40.31,2279.0,27436.0,3,823,124.03760557731933,2.1,4.3,15,1,295773.74,1,0,0,0,0,0,0,0
5182,3.2,74,57.99,5399.0,56491.0,1,258,77.56966834073208,4.4,8.2,59,34,963918.06,0,0,1,0,0,0,0,0
5183,4.5,53,30.21,3740.0,38355.0,16,571,115.05675901701431,4.4,5.5,41,7,381717.3,0,1,0,0,0,0,1,1
5184,3.0,44,55.2,2568.0,23774.0,12,974,243.1309679751513,6.6,5.2,32,24,559887.1,1,0,1,0,0,0,0,1
5185,4.9,46,55.57,1036.0,12782.0,14,590,133.0122915719933,4.5,2.3,16,22,582696.94,1,0,1,0,0,0,0,0
5186,4.0,61,30.18,1587.0,15006.0,18,709,222.42096197198796,4.8,7.7,4,35,433150.44,0,1,0,1,0,0,0,0
5187,5.0,63,71.81,1850.0,20537.0,3,896,243.32563023622876,3.5,8.4,3,24,1007245.29,0,1,0,0,0,1,0,0
5188,3.1,33,51.16,1572.0,17490.0,8,627,254.1596726680917,2.2,4.9,2,16,386690.7,1,0,0,0,1,0,0,1
5189,4.2,46,37.56,3939.0,48127.0,18,530,268.34386085208814,3.7,7.9,0,25,412493.29,1,0,0,0,0,0,0,1
5190,3.7,80,32.11,4990.0,53244.0,16,573,199.4089530048258,1.4,6.2,71,36,597096.17,0,0,0,0,0,0,1,1
5191,4.7,75,64.73,3612.0,38504.0,15,574,120.15995799990613,2.8,3.3,18,4,1091155.51,0,0,1,0,0,0,0,1
5192,3.7,33,38.05,1742.0,25311.0,2,413,87.63963298889584,3.9,9.3,25,23,290118.3,1,0,0,0,0,0,0,0
5193,3.5,82,64.15,1722.0,24936.0,16,472,175.927163553318,2.3,7.3,35,73,1184507.7,0,0,1,0,0,0,0,1
5194,4.7,49,37.29,4380.0,48957.0,10,984,75.88930787206093,7.0,8.9,45,1,430810.18,1,0,0,1,0,0,0,1
5195,3.7,44,45.37,1456.0,17426.0,11,663,277.6809947454253,3.5,3.5,0,25,457200.87,1,0,0,0,1,0,0,1
5196,3.0,87,34.13,5695.0,59153.0,19,734,160.62005948574347,6.5,9.2,80,72,695284.8,0,0,0,1,0,0,0,1
5197,3.8,86,40.59,5570.0,57145.0,19,262,268.24603642764725,6.8,4.3,37,47,804167.87,0,0,0,0,0,0,0,0
5198,4.3,68,33.05,4141.0,43806.0,10,218,227.3175959097409,5.0,1.1,13,29,515456.5,0,1,0,0,0,0,1,0
5199,3.5,59,58.16,2937.0,29703.0,17,257,264.30439070796365,5.0,1.7,44,38,783009.13,0,1,1,0,0,0,0,0
5200,3.9,54,55.81,2916.0,33444.0,1,908,270.9895223136413,6.2,1.8,21,52,676945.39,0,1,0,0,1,0,0,1
5201,3.1,41,37.53,2810.0,28450.0,7,476,63.32337460309613,3.4,2.9,35,35,356348.47,1,0,0,1,0,0,0,0
5202,4.2,84,39.1,1923.0,22064.0,16,623,231.31446195854093,1.2,2.7,10,62,745282.5,0,0,0,0,0,0,0,0
5203,4.5,33,31.07,3856.0,47750.0,11,948,106.63692410431814,6.8,1.5,17,31,251251.75,1,0,0,1,0,0,0,1
5204,3.8,77,57.0,7187.75,77526.875,18,570,297.3242264029725,6.5,9.1,3,56,1006329.95,0,0,1,0,0,0,0,0
5205,3.8,49,60.36,1611.0,15478.0,1,989,244.60074353149147,5.3,8.5,41,7,663688.84,1,0,1,0,0,0,0,1
5206,3.2,66,30.44,2539.0,28791.0,2,686,50.94125070080597,8.9,7.9,13,60,459221.93,0,1,0,0,0,0,1,0
5207,3.4,55,53.44,2241.0,25835.0,2,723,281.85408045055084,5.6,5.3,13,2,658035.65,0,1,0,0,1,0,0,0
5208,3.3,65,72.99,3019.0,29782.0,6,68,123.07647555029428,3.7,4.8,46,3,1058992.76,0,1,0,0,0,1,0,0
5209,4.0,34,32.21,1386.0,17135.0,8,535,154.1633999091124,7.4,4.8,20,24,259358.65,1,0,0,1,0,0,0,1
5210,4.1,83,61.54,7108.0,77526.875,14,907,203.0713947319668,9.7,3.4,80,48,1163422.85,0,0,1,0,0,0,0,0
5211,4.9,71,35.23,5464.0,57185.0,8,136,279.0774485110546,7.6,6.5,66,15,577022.15,0,0,0,0,0,0,0,1
5212,3.1,66,34.38,3031.0,37073.0,17,579,281.8316558135152,9.2,1.5,19,22,528246.25,0,1,0,1,0,0,0,0
5213,4.2,55,33.41,3496.0,41997.0,5,286,190.8679406826848,2.0,6.9,34,46,422462.1,0,1,0,0,0,0,1,1
5214,4.1,60,29.39,3077.0,38593.0,3,223,129.1811239528621,2.1,5.6,29,25,401612.81,0,1,0,0,0,0,1,0
5215,4.0,51,64.19,3826.0,37868.0,18,153,119.79748542640182,2.4,8.3,33,14,751243.44,0,1,1,0,0,0,0,0
5216,4.7,70,65.74,7187.75,77526.875,10,986,141.09927469461974,7.3,9.8,5,25,1047409.65,0,0,1,0,0,0,0,0
5217,3.4,34,61.68,1071.0,18384.0,4,286,95.12842088475271,4.5,8.9,31,24,476459.38,1,0,1,0,0,0,0,1
5218,3.1,37,66.6,1141.0,18676.0,10,687,217.458254580024,5.3,7.5,8,10,561277.9,1,0,0,0,0,1,0,1
5219,4.3,33,59.18,3260.0,41066.0,18,610,181.95051280157185,3.4,4.9,32,12,460611.08,1,0,1,0,0,0,0,0
5220,3.7,48,30.1,2044.0,23459.0,13,151,243.36617506745,7.6,2.9,2,43,340556.65,1,0,0,1,0,0,0,1
5221,3.0,54,36.63,1823.0,23183.0,17,997,73.52782922235816,8.6,7.0,26,0,464826.41,0,1,0,1,0,0,0,0
5222,3.5,54,54.04,2250.0,26127.0,14,635,149.97645608504197,2.4,2.8,31,35,665195.03,0,1,0,0,1,0,0,1
5223,3.6,65,41.93,3112.0,31227.0,19,220,109.96571705022282,2.7,1.2,55,21,627679.58,0,1,0,0,0,0,0,0
5224,4.2,47,63.65,3795.0,42070.0,18,187,183.79655156485128,4.1,6.2,36,35,690988.6,1,0,1,0,0,0,0,1
5225,3.3,60,38.8,1458.0,13493.0,8,646,167.0609959196533,3.5,4.5,8,4,526451.25,0,1,0,1,0,0,0,0
5226,3.8,66,39.36,2505.0,29821.0,18,727,162.39136279725727,5.8,8.9,64,18,604189.51,0,1,0,1,0,0,0,1
5227,4.0,72,32.93,4684.0,54415.0,16,87,128.9134079859856,7.8,6.8,24,60,555227.11,0,0,0,1,0,0,0,1
5228,3.9,87,74.58,4725.0,54753.0,11,992,231.71139361853173,8.1,6.8,15,85,1350758.47875,0,0,0,0,0,1,0,1
5229,4.9,53,42.2,1312.0,16396.0,17,440,170.39192606543924,2.9,8.1,47,30,519232.6,0,1,0,0,0,0,0,0
5230,3.1,88,28.19,3421.0,38348.0,18,810,100.56094495329822,2.6,4.0,15,20,574233.23,0,0,0,0,0,0,1,1
5231,4.9,78,40.86,7187.75,77526.875,19,829,186.86186822494832,4.3,9.6,26,66,747709.39,0,0,0,1,0,0,0,1
5232,4.2,54,65.45,2651.0,33187.0,18,869,199.16803900984848,2.3,3.0,5,52,805766.2,0,1,1,0,0,0,0,1
5233,4.6,53,36.32,3567.0,41644.0,14,666,55.34491931633311,1.8,8.8,38,10,451374.3,0,1,0,1,0,0,0,1
5234,3.9,65,44.28,2702.0,28203.0,17,466,100.94466521212836,3.2,9.2,4,11,660585.15,0,1,0,0,0,0,0,1
5235,3.9,59,27.88,2709.0,26652.0,8,909,110.6009775318206,4.5,1.4,57,41,381133.82,0,1,0,0,0,0,1,1
5236,4.8,38,69.58,1984.0,23781.0,15,73,112.01879054078285,6.3,6.7,35,24,608961.03,1,0,0,0,0,1,0,0
5237,4.8,45,47.02,2846.0,32295.0,17,481,109.7114675900077,7.5,7.7,23,20,496849.71,1,0,0,0,1,0,0,1
5238,3.5,69,60.72,939.0,16303.0,11,336,117.91029289172896,3.0,9.6,38,64,943929.01,0,1,1,0,0,0,0,0
5239,3.4,86,50.46,3434.0,33491.0,6,131,115.68180656370691,8.4,3.3,37,77,975053.63,0,0,0,0,1,0,0,0
5240,4.0,67,67.34,3936.0,41514.0,19,304,271.01720933090144,1.3,6.1,41,46,1025226.1,0,1,0,0,0,1,0,1
5241,4.8,64,42.4,3118.0,32248.0,16,584,129.91196806123878,5.0,8.0,23,22,626143.8,0,1,0,0,0,0,0,0
5242,3.6,89,36.3,6135.0,66668.0,12,376,137.44067859156124,6.7,2.3,81,42,741776.1,0,0,0,0,0,0,0,1
5243,4.3,38,65.68,1829.0,21695.0,15,547,116.5443156457886,3.6,8.7,4,4,573186.65,1,0,0,0,0,1,0,1
5244,4.4,55,34.23,3084.0,38084.0,11,633,291.89358988563947,7.2,4.6,3,39,438434.21,0,1,0,1,0,0,0,0
5245,4.6,55,69.51,1831.0,20283.0,7,679,183.87270005876047,8.8,6.8,34,4,859807.98,0,1,0,0,0,1,0,0
5246,4.1,40,58.52,3679.0,44296.0,10,448,202.63652855187905,1.8,1.4,21,1,534151.94,1,0,1,0,0,0,0,1
5247,3.8,49,27.84,3000.0,29795.0,19,599,233.8718155157757,5.6,3.0,4,37,330380.23,1,0,0,0,0,0,1,1
5248,4.9,72,48.73,6592.0,71147.0,5,205,133.4285171973433,1.2,5.3,44,69,795986.48,0,0,0,0,1,0,0,1
5249,4.2,41,46.8,2037.0,22780.0,17,908,292.1951074412047,3.5,3.6,5,16,447760.5,1,0,0,0,1,0,0,1
5250,4.5,44,39.44,2172.0,22884.0,19,176,88.08154314358438,2.2,9.6,12,4,410329.08,1,0,0,0,0,0,0,1
5251,3.7,36,39.95,1765.0,25523.0,4,326,164.45365012358607,6.6,8.2,3,13,331580.65,1,0,0,1,0,0,0,0
5252,4.3,87,37.47,2973.0,29431.0,1,76,86.35981558810838,3.2,8.8,44,59,730858.37,0,0,0,0,0,0,0,0
5253,3.5,44,62.53,3118.0,38483.0,14,992,247.5939365650958,3.5,5.2,33,27,633226.03,1,0,1,0,0,0,0,1
5254,3.5,37,66.56,1436.0,19526.0,17,617,76.82942300548322,2.9,5.3,8,11,566064.62,1,0,0,0,0,1,0,1
5255,4.4,78,48.89,7187.75,77526.875,14,686,188.47490085339572,3.2,8.2,48,39,877160.06,0,0,0,0,1,0,0,0
5256,4.0,44,58.53,2252.0,30617.0,6,923,76.20156875016642,3.0,4.5,19,23,582958.19,1,0,1,0,0,0,0,1
5257,4.4,45,45.31,2629.0,33519.0,5,959,163.16547204617746,7.3,5.3,14,17,466772.11,1,0,0,0,0,0,0,1
5258,3.5,89,39.71,3211.0,37767.0,3,70,120.0769977181565,9.6,5.8,0,74,794471.0,0,0,0,0,0,0,0,0
5259,4.2,52,52.6,3576.0,40834.0,15,575,275.8241894898316,5.4,6.5,9,45,631354.9,0,1,0,0,1,0,0,1
5260,3.9,74,41.63,3309.0,33096.0,7,290,63.27394876773971,6.4,6.8,73,67,701282.28,0,0,0,0,0,0,0,1
5261,4.2,32,31.55,3542.0,43039.0,11,156,212.48440745006124,8.4,7.1,4,29,248670.5,1,0,0,1,0,0,0,1
5262,3.6,31,45.33,1275.0,13338.0,10,631,223.8128082394474,5.3,5.0,26,6,328187.33,1,0,0,0,0,0,0,1
5263,4.4,31,28.8,1646.0,18038.0,14,765,272.2455255953021,3.7,3.7,9,17,218872.9,1,0,0,0,0,0,1,0
5264,4.6,73,65.49,7187.75,77526.875,3,589,269.4323640777901,9.6,9.3,12,14,1078908.22,0,0,0,0,0,1,0,1
5265,3.5,32,38.3,789.0,14530.0,14,930,294.2640716518996,9.2,8.4,13,9,295819.0,1,0,0,0,0,0,0,1
5266,3.6,38,28.69,2102.0,25639.0,17,270,113.47733858677634,3.0,1.0,3,14,263220.86,1,0,0,0,0,0,1,1
5267,4.3,81,56.02,1810.0,23087.0,4,982,118.7063440369436,7.3,5.6,19,65,1014727.81,0,0,1,0,0,0,0,1
5268,4.4,58,41.82,2146.0,25500.0,6,663,149.32318201940376,6.8,3.5,36,40,551345.96,0,1,0,0,0,0,0,1
5269,4.4,68,33.81,2991.0,37745.0,5,116,184.39424515911844,6.8,6.8,49,35,524744.31,0,1,0,1,0,0,0,0
5270,4.4,41,61.92,2117.0,30011.0,10,685,141.78547965031964,8.5,5.5,34,6,581502.53,1,0,1,0,0,0,0,1
5271,3.8,85,35.07,4403.0,49201.0,7,850,235.0741026362172,7.1,1.2,22,28,676496.1,0,0,0,0,0,0,0,0
5272,3.8,30,55.8,3359.0,38778.0,15,291,52.13626297741332,5.7,7.5,14,24,397885.8,1,0,0,0,1,0,0,1
5273,3.5,79,26.88,5320.0,52143.0,18,573,54.41357889454652,8.6,3.5,14,54,502661.87,0,0,0,0,0,0,1,1
5274,3.3,79,32.25,5925.0,66356.0,1,445,229.0141899577291,3.4,3.3,27,20,576918.3,0,0,0,0,0,0,1,1
5275,4.4,53,52.87,2958.0,34912.0,4,252,270.7803056376855,7.1,1.3,41,48,633254.12,0,1,0,0,1,0,0,0
5276,3.2,60,66.89,2940.0,28424.0,11,269,244.13686343304585,7.3,8.5,27,11,906745.62,0,1,0,0,0,1,0,0
5277,4.9,80,31.23,2940.0,38427.0,10,740,79.27290335696028,8.8,6.2,11,7,573023.09,0,0,0,1,0,0,0,0
5278,4.7,40,26.68,4165.0,51286.0,13,468,283.7435067329604,10.0,5.4,24,20,265338.52,1,0,0,0,0,0,1,1
5279,4.7,55,57.72,4128.0,49693.0,19,275,180.4781546267253,6.0,7.1,31,40,734112.17,0,1,1,0,0,0,0,0
5280,4.8,44,31.85,1328.0,18017.0,10,263,235.57378802136745,5.4,4.1,36,23,326954.6,1,0,0,1,0,0,0,1
5281,3.8,51,32.41,1521.0,15886.0,18,408,100.26154941579468,6.4,6.1,4,35,391393.08,0,1,0,0,0,0,1,0
5282,4.7,70,69.63,955.0,13282.0,9,550,187.19890773353845,6.9,3.2,56,1,1088643.41,0,1,0,0,0,1,0,0
5283,3.3,32,60.92,1579.0,16295.0,9,520,132.51520096090405,7.4,1.6,30,24,447940.29,1,0,1,0,0,0,0,0
5284,3.0,54,30.52,1723.0,23247.0,12,829,293.6901933821822,3.5,6.1,30,28,384904.53,0,1,0,1,0,0,0,1
5285,4.6,60,64.47,1922.0,19366.0,14,68,168.54903495317643,5.4,3.0,39,12,872611.07,0,1,1,0,0,0,0,1
5286,3.1,50,46.88,1169.0,18148.0,2,400,238.8942464011728,4.3,7.8,27,24,527237.78,1,0,0,0,1,0,0,0
5287,5.0,61,38.96,2136.0,23429.0,10,364,200.80798408991456,1.3,5.1,12,6,539471.37,0,1,0,0,0,0,0,1
5288,4.3,52,45.79,4055.0,46060.0,18,934,73.57468718073693,6.5,3.3,28,46,557998.48,0,1,0,0,1,0,0,0
5289,4.5,58,31.5,2195.0,28303.0,6,830,185.7319388519072,8.9,6.5,39,39,422637.65,0,1,0,1,0,0,0,0
5290,3.5,32,42.32,749.0,12720.0,2,836,185.0539668670023,9.3,2.0,20,3,308633.42,1,0,0,0,0,0,0,0
5291,4.3,71,52.62,6918.0,71415.0,17,725,228.92733729414363,5.7,7.9,27,58,861858.83,0,0,0,0,1,0,0,0
5292,3.1,35,42.45,2562.0,23736.0,18,263,130.4770041518894,7.9,5.1,12,10,356368.95,1,0,0,0,0,0,0,1
5293,4.7,75,31.07,6147.0,63979.0,18,541,265.16302856656614,7.4,8.3,35,28,551633.61,0,0,0,0,0,0,1,1
5294,3.3,66,65.48,2651.0,33329.0,14,271,205.6508751740305,3.1,2.2,50,16,973604.55,0,1,1,0,0,0,0,0
5295,4.4,77,40.58,7187.75,77526.875,11,949,59.835328513449625,1.6,4.4,40,12,719137.25,0,0,0,0,0,0,0,0
5296,3.4,30,29.94,2400.0,30937.0,19,318,226.70894711613653,7.7,2.6,20,8,227476.97,1,0,0,0,0,0,1,1
5297,3.1,37,67.72,2675.0,30442.0,16,133,276.74172751045853,3.5,1.6,13,29,575930.0,1,0,0,0,0,1,0,1
5298,4.0,64,46.09,3914.0,40494.0,8,792,220.7867738263664,5.9,9.6,14,41,673762.09,0,1,0,0,1,0,0,1
5299,3.3,87,71.03,3012.0,37155.0,18,951,144.99932609865562,5.7,7.5,48,8,1350758.47875,0,0,0,0,0,1,0,0
5300,4.5,62,33.46,2154.0,24490.0,3,93,197.66220765154665,8.4,3.9,59,20,470754.72,0,1,0,1,0,0,0,1
5301,3.5,57,30.76,2355.0,25755.0,4,637,92.84956775486798,6.8,3.2,30,13,400394.01,0,1,0,0,0,0,1,0
5302,3.7,49,67.27,3028.0,36687.0,5,926,200.31386838977,8.6,2.8,19,26,743829.87,1,0,0,0,0,1,0,1
5303,4.1,87,74.22,3891.0,45053.0,4,898,175.24818613373137,7.8,1.4,2,54,1350758.47875,0,0,0,0,0,1,0,0
5304,3.6,82,36.0,1958.0,20928.0,7,953,56.53942211442882,10.0,1.9,38,34,667919.4,0,0,0,0,0,0,1,1
5305,3.8,83,58.55,4808.0,56428.0,6,210,130.47247155388592,8.8,1.9,37,39,1090516.55,0,0,1,0,0,0,0,0
5306,4.6,84,44.27,5149.0,56349.0,17,797,97.81181227540694,2.9,7.0,39,11,850689.37,0,0,0,0,0,0,0,0
5307,3.4,55,39.6,1267.0,12876.0,14,426,147.66298169057077,9.7,6.4,29,7,503853.9,0,1,0,1,0,0,0,1
5308,3.2,50,40.96,2984.0,37598.0,5,357,110.45810733373716,4.1,6.1,7,28,467115.5,0,1,0,1,0,0,0,0
5309,3.7,36,48.77,3360.0,38712.0,15,920,258.56217446763105,6.5,7.6,23,4,416685.07,1,0,0,0,1,0,0,0
5310,3.8,50,43.32,3621.0,43387.0,10,166,224.42087225034567,9.5,3.3,20,37,501156.09,0,1,0,0,0,0,0,1
5311,4.1,64,47.52,3402.0,37325.0,2,651,235.0286854094693,2.9,4.1,63,18,683660.69,0,1,0,0,1,0,0,0
5312,3.7,35,36.87,3611.0,43768.0,12,388,140.21682754084003,8.7,2.1,27,34,310638.52,1,0,0,1,0,0,0,0
5313,4.6,34,42.75,4467.0,52496.0,11,830,50.86159129035221,9.6,6.3,22,24,350218.3,1,0,0,0,0,0,0,0
5314,3.1,41,73.15,968.0,15883.0,7,937,104.78842305009954,8.7,9.4,7,17,678739.6,1,0,0,0,0,1,0,1
5315,3.9,52,57.28,1379.0,16605.0,7,815,238.8245511079962,8.4,8.8,8,22,674151.79,0,1,1,0,0,0,0,0
5316,3.8,69,74.34,2930.0,33441.0,19,699,200.7092018251992,3.4,6.0,36,29,1159348.89,0,1,0,0,0,1,0,0
5317,4.3,43,59.63,3076.0,39897.0,7,979,184.6445414157576,4.7,6.8,13,0,583627.75,1,0,1,0,0,0,0,0
5318,4.9,35,27.38,1263.0,20470.0,14,656,120.12998386868868,7.8,9.9,19,25,238152.42,1,0,0,0,0,0,1,0
5319,4.0,33,50.97,1793.0,22795.0,12,716,68.93558173009713,2.1,5.7,30,19,392018.97,1,0,0,0,1,0,0,0
5320,5.0,64,54.5,3147.0,32267.0,10,756,246.21661755833543,9.0,8.8,11,40,793397.35,0,1,0,0,1,0,0,1
5321,3.6,66,35.64,2301.0,28876.0,5,989,59.66389199867021,2.9,5.5,7,40,532888.94,0,1,0,0,0,0,1,1
5322,3.1,74,43.23,5922.0,64094.0,7,374,64.78411721564821,6.1,1.4,27,54,727672.71,0,0,0,0,0,0,0,0
5323,3.3,55,25.06,2789.0,29846.0,6,54,123.73380890776046,1.9,9.4,39,53,321587.02,0,1,0,0,0,0,1,1
5324,3.8,59,31.48,1059.0,15742.0,2,470,193.23341934940345,2.7,2.0,27,44,416653.76,0,1,0,1,0,0,0,1
5325,3.6,58,25.84,990.0,18351.0,13,120,298.05662914736723,6.3,7.3,19,19,351644.15,0,1,0,0,0,0,1,1
5326,3.2,33,56.11,2015.0,18387.0,16,153,72.66039384804017,6.7,3.1,22,2,432001.46,1,0,1,0,0,0,0,0
5327,3.9,58,34.21,2067.0,21548.0,8,105,168.292699817573,3.4,9.1,26,16,454610.14,0,1,0,1,0,0,0,1
5328,3.7,37,28.72,1318.0,20958.0,13,356,200.4383257650474,2.1,2.8,5,26,252795.38,1,0,0,0,0,0,1,0
5329,3.2,72,46.25,2649.0,30931.0,14,873,255.7763101124133,5.9,2.3,61,19,758336.05,0,0,0,0,1,0,0,1
5330,3.6,89,74.7,2861.0,30664.0,5,545,222.4034787787644,8.6,4.9,57,22,1350758.47875,0,0,0,0,0,1,0,0
5331,4.8,30,61.77,3320.0,37674.0,3,219,251.9353949029415,2.8,5.5,4,7,420960.07,1,0,1,0,0,0,0,0
5332,3.6,49,63.76,1012.0,12080.0,14,190,180.61725177958516,7.2,8.4,31,38,712910.0,1,0,1,0,0,0,0,0
5333,4.4,34,39.09,2700.0,30636.0,13,83,158.4927008759916,4.5,7.9,18,0,316715.56,1,0,0,0,0,0,0,0
5334,4.2,52,69.51,3090.0,34398.0,17,405,204.68207931883856,9.5,4.0,24,6,824580.08,0,1,0,0,0,1,0,0
5335,3.9,73,58.49,5871.0,61085.0,9,467,275.2177023703323,1.7,4.5,8,3,960617.77,0,0,1,0,0,0,0,0
5336,3.5,48,29.82,2146.0,26520.0,7,102,187.71179054027223,1.4,6.2,0,27,329821.98,1,0,0,0,0,0,1,0
5337,3.7,64,61.71,1894.0,21017.0,18,52,201.3982797979327,2.1,6.0,5,18,892392.54,0,1,1,0,0,0,0,1
5338,4.2,88,60.42,4712.0,51361.0,11,379,134.49403830312855,8.0,8.8,81,5,1199404.41,0,0,1,0,0,0,0,1
5339,3.7,65,64.22,2368.0,24564.0,16,811,199.03036138746472,9.3,5.3,36,25,947791.32,0,1,1,0,0,0,0,0
5340,3.4,77,44.9,4349.0,46890.0,18,668,206.94103070411265,8.4,9.0,74,39,799126.4,0,0,0,0,0,0,0,0
5341,3.2,63,60.17,1855.0,24047.0,7,660,238.35637150956177,7.5,2.8,17,36,850809.35,0,1,1,0,0,0,0,1
5342,4.8,74,57.64,2316.0,24099.0,4,854,193.04417375324465,1.5,8.8,44,18,953224.47,0,0,1,0,0,0,0,0
5343,3.9,70,45.4,6509.0,68223.0,19,741,99.38757366628104,2.9,3.7,21,20,734800.05,0,0,0,0,0,0,0,1
5344,4.3,68,38.09,2609.0,27852.0,11,695,195.4815210639492,9.4,8.1,42,4,595434.52,0,1,0,1,0,0,0,0
5345,4.0,34,72.04,2549.0,27722.0,13,198,124.46785226908814,6.6,6.1,8,16,563094.4,1,0,0,0,0,1,0,0
5346,4.7,72,38.2,7187.75,77526.875,6,555,71.83112376043492,5.2,8.9,54,37,635252.75,0,0,0,1,0,0,0,0
5347,4.1,46,45.84,2518.0,32326.0,13,350,256.3582828649653,6.9,3.1,32,40,489185.94,1,0,0,0,1,0,0,1
5348,4.0,56,35.74,2447.0,23995.0,2,182,66.51802820628046,2.6,7.3,5,51,452501.05,0,1,0,0,0,0,0,0
5349,4.8,46,36.68,3055.0,34670.0,14,308,207.92580875653348,9.0,8.6,28,39,401703.88,1,0,0,0,0,0,0,0
5350,4.4,42,56.62,3505.0,43786.0,13,325,297.1236532498692,6.9,8.0,30,6,551375.88,1,0,1,0,0,0,0,1
5351,3.2,43,59.63,2002.0,23050.0,5,765,71.90479286825246,5.2,6.1,33,26,581389.38,1,0,1,0,0,0,0,1
5352,3.4,41,46.73,1617.0,22676.0,3,110,105.03296098822838,5.1,7.1,17,30,434664.28,1,0,0,0,1,0,0,1
5353,4.6,40,64.4,1926.0,19322.0,4,980,240.2010531586118,8.4,2.8,18,33,582843.5,1,0,1,0,0,0,0,0
5354,4.7,70,31.36,6884.0,71503.0,14,721,74.2235329208434,3.8,2.9,55,61,517079.71,0,0,0,0,0,0,1,0
5355,4.1,72,59.05,5483.0,60313.0,18,196,258.1812563726754,2.2,3.4,54,25,968197.5,0,0,1,0,0,0,0,1
5356,4.1,81,55.77,7187.75,77526.875,11,704,50.06753058918196,2.7,8.5,79,69,1030798.79,0,0,1,0,0,0,0,0
5357,4.3,58,31.5,3741.0,40110.0,19,891,272.48683513796936,1.7,2.5,19,30,432155.5,0,1,0,0,0,0,1,1
5358,3.9,31,46.28,1334.0,21617.0,2,874,66.70578807943623,5.6,3.7,13,11,326785.49,1,0,0,0,1,0,0,0
5359,4.4,83,33.18,4796.0,47662.0,2,715,280.4949621479884,7.1,9.3,50,14,626443.48,0,0,0,0,0,0,1,0
5360,3.2,54,43.83,2794.0,32023.0,3,887,266.13780826267794,9.4,7.8,48,0,539603.57,0,1,0,0,0,0,0,0
5361,4.9,72,30.98,5376.0,54436.0,16,545,184.89077971927415,7.8,7.6,41,61,527228.4,0,0,0,0,0,0,1,1
5362,4.5,81,66.65,6203.0,62153.0,1,672,244.48715709939577,6.2,5.1,67,58,1211041.75,0,0,0,0,0,1,0,1
5363,4.3,41,43.66,3869.0,39449.0,10,651,68.71921197121327,8.8,7.3,15,25,420897.49,1,0,0,0,0,0,0,1
5364,3.6,70,58.39,3043.0,32416.0,6,947,83.78696298566805,9.0,6.1,23,36,920193.01,0,1,1,0,0,0,0,1
5365,3.3,36,37.45,1723.0,22560.0,17,610,142.32183588816793,7.4,1.6,32,5,323073.95,1,0,0,0,0,0,0,1
5366,3.8,30,50.18,1315.0,16725.0,19,993,184.3646470212331,1.5,6.2,1,23,358531.67,1,0,0,0,1,0,0,1
5367,4.3,72,55.15,6841.0,76381.0,12,465,267.0535649433455,3.6,5.1,41,46,905763.8,0,0,0,0,1,0,0,1
5368,4.3,40,28.27,2859.0,28951.0,16,180,185.6701118778602,4.0,2.0,17,35,274211.29,1,0,0,0,0,0,1,1
5369,3.8,62,44.96,3295.0,32037.0,2,772,216.30129562263835,10.0,4.1,24,43,630617.55,0,1,0,0,0,0,0,1
5370,4.2,39,55.59,2601.0,32444.0,15,277,219.9711050567439,5.2,9.1,31,18,505745.8,1,0,1,0,0,0,0,1
5371,4.6,48,45.92,1480.0,18039.0,19,965,269.3920318965125,7.9,8.2,32,17,517063.07,1,0,0,0,1,0,0,0
5372,3.1,33,37.68,2071.0,26765.0,1,814,244.18868596839684,8.3,9.2,27,15,289718.67,1,0,0,1,0,0,0,1
